0	3939.0	1133.0
1	3939.0	1953.0
2	3939.0	2151.0
3	3939.0	2151.0
4	3939.0	2151.0
5	4131.0	2582.0
6	4131.0	2582.0
7	4131.0	2582.0
8	4131.0	2584.0
9	4131.0	2584.0
10	4572.0	2748.0
11	4572.0	2748.0
12	4572.0	2748.0
13	4572.0	2775.0
14	4572.0	2818.0
15	4572.0	2818.0
16	4572.0	2918.0
17	4572.0	2918.0
18	4572.0	2918.0
19	4572.0	2918.0
20	4572.0	3086.0
21	4572.0	2918.0
22	4572.0	2918.0
23	4572.0	3086.0
24	4572.0	3086.0
25	4572.0	3086.0
26	4572.0	3086.0
27	4572.0	3086.0
28	4572.0	3086.0
29	4572.0	3086.0
30	4572.0	3086.0
31	4572.0	3179.0
32	4572.0	3179.0
33	4572.0	3179.0
34	4572.0	3179.0
35	4572.0	3179.0
36	4572.0	3179.0
37	4572.0	3179.0
38	4572.0	3179.0
39	4572.0	3179.0
40	4572.0	3385.0
41	4572.0	3179.0
42	4572.0	3179.0
43	4572.0	3179.0
44	4878.0	3179.0
45	4878.0	3179.0
46	4878.0	3179.0
47	4878.0	3223.0
48	4878.0	3223.0
49	4878.0	3223.0
50	4878.0	3223.0
51	4878.0	3329.0
52	4878.0	3329.0
53	4878.0	3329.0
54	4878.0	3329.0
55	4878.0	3329.0
56	4878.0	3329.0
57	4878.0	3329.0
58	4878.0	3329.0
59	4878.0	3329.0
60	4878.0	3551.0
61	4878.0	3329.0
62	4878.0	3329.0
63	4878.0	3329.0
64	4878.0	3329.0
65	4878.0	3329.0
66	4878.0	3329.0
67	4878.0	3388.0
68	4878.0	3388.0
69	4878.0	3388.0
70	4878.0	3449.0
71	4878.0	3449.0
72	4878.0	3449.0
73	4878.0	3449.0
74	4878.0	3449.0
75	4878.0	3449.0
76	4878.0	3449.0
77	4878.0	3449.0
78	4878.0	3449.0
79	4878.0	3449.0
80	4878.0	3449.0
81	4878.0	3449.0
82	4878.0	3449.0
83	4878.0	3449.0
84	4878.0	3449.0
85	4878.0	3449.0
86	4878.0	3449.0
87	4878.0	3449.0
88	4878.0	3449.0
89	4878.0	3449.0
90	4878.0	3449.0
91	4878.0	3449.0
92	4878.0	3449.0
93	4878.0	3449.0
94	4878.0	3449.0
95	4878.0	3449.0
96	4878.0	3449.0
97	4878.0	3449.0
98	4878.0	3449.0
99	4878.0	3449.0
100	4878.0	3462.0
101	4878.0	3449.0
102	4878.0	3449.0
103	4878.0	3449.0
104	4878.0	3449.0
105	4878.0	3449.0
106	4878.0	3449.0
107	4878.0	3449.0
108	4878.0	3449.0
109	4878.0	3462.0
110	4878.0	3462.0
111	4878.0	3462.0
112	4878.0	3462.0
113	4878.0	3462.0
114	4878.0	3462.0
115	4878.0	3462.0
116	4878.0	3462.0
117	4878.0	3462.0
118	4878.0	3462.0
119	4878.0	3462.0
120	4878.0	3735.0
121	4878.0	3462.0
122	4878.0	3551.0
123	4878.0	3551.0
124	4878.0	3551.0
125	4878.0	3551.0
126	4878.0	3551.0
127	4878.0	3610.0
128	4878.0	3610.0
129	4878.0	3610.0
130	4878.0	3610.0
131	4878.0	3610.0
132	4878.0	3610.0
133	4878.0	3610.0
134	4878.0	3610.0
135	4878.0	3610.0
136	4878.0	3610.0
137	4878.0	3610.0
138	4878.0	3610.0
139	4878.0	3610.0
140	4878.0	3618.0
141	4878.0	3610.0
142	4878.0	3610.0
143	4878.0	3610.0
144	4878.0	3610.0
145	4878.0	3610.0
146	4878.0	3610.0
147	4878.0	3610.0
148	4878.0	3610.0
149	4878.0	3610.0
150	4878.0	3610.0
151	4878.0	3610.0
152	4878.0	3610.0
153	4878.0	3610.0
154	4878.0	3610.0
155	4878.0	3610.0
156	4878.0	3610.0
157	4878.0	3610.0
158	4878.0	3610.0
159	4878.0	3610.0
160	4878.0	3684.0
161	4878.0	3610.0
162	4878.0	3610.0
163	4878.0	3610.0
164	4878.0	3610.0
165	4878.0	3610.0
166	4878.0	3610.0
167	4878.0	3610.0
168	4878.0	3610.0
169	4878.0	3610.0
170	4878.0	3610.0
171	4878.0	3610.0
172	4878.0	3610.0
173	4878.0	3680.0
174	4878.0	3680.0
175	4878.0	3680.0
176	4878.0	3680.0
177	4878.0	3680.0
178	4878.0	3680.0
179	4878.0	3680.0
180	4878.0	3691.0
181	4878.0	3680.0
182	4878.0	3680.0
183	4878.0	3680.0
184	4878.0	3680.0
185	4878.0	3680.0
186	4878.0	3680.0
187	4878.0	3680.0
188	4878.0	3680.0
189	4878.0	3680.0
190	4878.0	3680.0
191	4878.0	3680.0
192	4878.0	3680.0
193	4878.0	3680.0
194	4878.0	3680.0
195	4878.0	3680.0
196	4878.0	3680.0
197	4878.0	3680.0
198	4878.0	3690.0
199	4878.0	3690.0
200	4878.0	3690.0
201	4878.0	3690.0
202	4878.0	3690.0
203	4878.0	3690.0
204	4878.0	3690.0
205	4878.0	3690.0
206	4878.0	3690.0
207	4878.0	3690.0
208	4878.0	3690.0
209	4878.0	3690.0
210	4878.0	3690.0
211	4878.0	3690.0
212	4878.0	3690.0
213	4878.0	3690.0
214	4878.0	3690.0
215	4878.0	3690.0
216	4878.0	3690.0
217	4878.0	3690.0
218	4878.0	3690.0
219	4878.0	3690.0
220	4878.0	3766.0
221	4878.0	3690.0
222	4878.0	3690.0
223	4878.0	3690.0
224	4878.0	3690.0
225	4878.0	3690.0
226	4878.0	3690.0
227	4878.0	3690.0
228	4878.0	3690.0
229	4878.0	3690.0
230	4878.0	3690.0
231	4878.0	3690.0
232	4878.0	3690.0
233	4878.0	3690.0
234	4878.0	3690.0
235	4878.0	3690.0
236	4878.0	3690.0
237	4878.0	3690.0
238	4878.0	3690.0
239	4878.0	3690.0
240	4878.0	3763.0
241	4878.0	3690.0
242	4878.0	3690.0
243	4878.0	3690.0
244	4878.0	3690.0
245	4878.0	3690.0
246	4878.0	3690.0
247	4878.0	3690.0
248	4878.0	3690.0
249	4878.0	3690.0
250	4878.0	3690.0
251	4878.0	3690.0
252	4878.0	3763.0
253	4878.0	3763.0
254	4878.0	3763.0
255	4878.0	3763.0
256	4878.0	3763.0
257	4878.0	3763.0
258	4878.0	3763.0
259	4878.0	3763.0
260	4878.0	3822.0
261	4878.0	3763.0
262	4878.0	3763.0
263	4878.0	3763.0
264	4878.0	3763.0
265	4878.0	3763.0
266	4878.0	3763.0
267	4878.0	3763.0
268	4878.0	3763.0
269	4878.0	3763.0
270	4878.0	3763.0
271	4878.0	3763.0
272	4878.0	3763.0
273	4878.0	3763.0
274	4878.0	3763.0
275	4878.0	3763.0
276	4878.0	3763.0
277	4878.0	3763.0
278	4878.0	3763.0
279	4878.0	3763.0
280	4878.0	3776.0
281	4878.0	3763.0
282	4878.0	3763.0
283	4878.0	3763.0
284	4878.0	3763.0
285	4878.0	3763.0
286	4878.0	3763.0
287	4878.0	3763.0
288	4878.0	3763.0
289	4878.0	3763.0
290	4878.0	3763.0
291	4878.0	3763.0
292	4878.0	3763.0
293	4878.0	3763.0
294	4878.0	3763.0
295	4878.0	3763.0
296	4878.0	3763.0
297	4878.0	3763.0
298	4878.0	3763.0
299	4878.0	3763.0
300	4878.0	3763.0
301	4878.0	3763.0
302	4878.0	3763.0
303	4878.0	3763.0
304	4878.0	3763.0
305	4878.0	3763.0
306	4878.0	3763.0
307	4878.0	3766.0
308	4878.0	3766.0
309	4878.0	3766.0
310	4878.0	3766.0
311	4878.0	3766.0
312	4878.0	3766.0
313	4878.0	3766.0
314	4878.0	3766.0
315	4878.0	3766.0
316	4878.0	3766.0
317	4878.0	3766.0
318	4878.0	3766.0
319	4878.0	3766.0
320	4878.0	3766.0
321	4878.0	3766.0
322	4878.0	3766.0
323	4878.0	3766.0
324	4878.0	3766.0
325	4878.0	3776.0
326	4878.0	3776.0
327	4878.0	3776.0
328	4878.0	3776.0
329	4878.0	3776.0
330	4878.0	3776.0
331	4878.0	3776.0
332	4878.0	3776.0
333	4878.0	3776.0
334	4878.0	3776.0
335	4878.0	3776.0
336	4878.0	3776.0
337	4878.0	3776.0
338	4878.0	3776.0
339	4878.0	3776.0
340	4878.0	3911.0
341	4878.0	3776.0
342	4878.0	3776.0
343	4878.0	3776.0
344	4878.0	3776.0
345	4878.0	3776.0
346	4878.0	3776.0
347	4878.0	3776.0
348	4878.0	3776.0
